                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.79325,                0.69611,                 0.8551,                0.85604,                 0.8375,                0.84896,                0.37731,                  1.444,                0.82005,                0.99935,              0.0011554,              0.0011554,              0.0011554
                    157,                0.78772,                0.61599,                0.85964,                0.85604,                 0.8375,                0.84896,                0.37731,                  1.444,                0.82005,                0.99935,              0.0011521,              0.0011521,              0.0011521
                    158,                0.80057,                0.65692,                0.82672,                0.84669,                 0.6871,                0.75947,                0.37043,                 1.4622,                0.84527,                 1.0015,              0.0011488,              0.0011488,              0.0011488
                    159,                0.79736,                0.60969,                0.83774,                0.84669,                 0.6871,                0.75947,                0.37043,                 1.4622,                0.84527,                 1.0015,              0.0011455,              0.0011455,              0.0011455
                    160,                0.77765,                0.86377,                0.90898,                0.81461,                0.71185,                0.70861,                0.34641,                 1.4704,                0.88939,                 1.0142,              0.0011422,              0.0011422,              0.0011422
                    161,                0.79359,                0.60926,                0.84108,                0.81461,                0.71185,                0.70861,                0.34641,                 1.4704,                0.88939,                 1.0142,              0.0011389,              0.0011389,              0.0011389
                    162,                   0.83,                0.64422,                0.87722,                0.70228,                 0.8285,                0.73366,                0.32253,                 1.4937,                0.87787,                 1.0263,              0.0011356,              0.0011356,              0.0011356
                    163,                0.84547,                0.62193,                 0.8383,                0.70228,                 0.8285,                0.73366,                0.32253,                 1.4937,                0.87787,                 1.0263,              0.0011323,              0.0011323,              0.0011323
                    164,                0.76098,                0.62814,                 0.8005,                0.59239,                0.64182,                0.56914,                0.30082,                 1.5235,                0.88254,                 1.0392,               0.001129,               0.001129,               0.001129
                    165,                0.75752,                0.61615,                0.82859,                0.59239,                0.64182,                0.56914,                0.30082,                 1.5235,                0.88254,                 1.0392,              0.0011257,              0.0011257,              0.0011257
                    166,                0.77598,                0.58024,                0.83068,                0.73274,                0.75275,                0.68044,                0.30612,                 1.5337,                 0.9161,                 1.0458,              0.0011224,              0.0011224,              0.0011224
                    167,                0.87562,                0.64497,                0.83671,                0.73274,                0.75275,                0.68044,                0.30612,                 1.5337,                 0.9161,                 1.0458,              0.0011191,              0.0011191,              0.0011191
                    168,                  0.835,                0.63142,                0.84777,                0.73405,                0.75023,                0.70821,                0.31604,                 1.5497,                0.95394,                 1.0342,              0.0011158,              0.0011158,              0.0011158
                    169,                0.91693,                0.71219,                0.88435,                0.73405,                0.75023,                0.70821,                0.31604,                 1.5497,                0.95394,                 1.0342,              0.0011125,              0.0011125,              0.0011125
                    170,                0.82811,                0.60478,                0.84236,                0.68581,                0.85455,                0.79436,                0.32966,                 1.5623,                0.95863,                 1.0349,              0.0011092,              0.0011092,              0.0011092
                    171,                0.73469,                0.61363,                0.80422,                0.68581,                0.85455,                0.79436,                0.32966,                 1.5623,                0.95863,                 1.0349,              0.0011059,              0.0011059,              0.0011059
                    172,                0.81093,                0.62826,                0.87017,                0.86691,                0.71332,                0.79423,                0.32103,                 1.5732,                0.94448,                 1.0538,              0.0011026,              0.0011026,              0.0011026
                    173,                  0.852,                0.65855,                0.86332,                0.86691,                0.71332,                0.79423,                0.32103,                 1.5732,                0.94448,                 1.0538,              0.0010993,              0.0010993,              0.0010993
                    174,                0.79235,                0.62566,                0.84907,                0.80953,                0.50622,                0.61033,                 0.2977,                 1.5445,                0.89522,                 1.0444,               0.001096,               0.001096,               0.001096
                    175,                0.80222,                0.61318,                 0.8139,                0.80953,                0.50622,                0.61033,                 0.2977,                 1.5445,                0.89522,                 1.0444,              0.0010927,              0.0010927,              0.0010927
                    176,                0.80934,                0.65269,                0.81443,                0.92257,                0.52424,                0.62039,                 0.3218,                 1.5222,                0.84677,                 1.0347,              0.0010894,              0.0010894,              0.0010894
                    177,                0.80346,                0.57004,                0.82526,                0.92257,                0.52424,                0.62039,                 0.3218,                 1.5222,                0.84677,                 1.0347,              0.0010861,              0.0010861,              0.0010861
                    178,                0.81332,                0.68838,                0.86402,                0.91154,                0.52424,                0.62248,                0.32487,                 1.4903,                0.83902,                 1.0185,              0.0010828,              0.0010828,              0.0010828
                    179,                0.73876,                0.62928,                0.85315,                0.91154,                0.52424,                0.62248,                0.32487,                 1.4903,                0.83902,                 1.0185,              0.0010795,              0.0010795,              0.0010795
                    180,                0.72868,                0.55043,                0.82398,                0.93744,                0.52424,                0.62262,                0.33307,                 1.4811,                0.85437,                 1.0121,              0.0010762,              0.0010762,              0.0010762
                    181,                 0.7317,                0.56142,                0.85198,                0.93744,                0.52424,                0.62262,                0.33307,                 1.4811,                0.85437,                 1.0121,              0.0010729,              0.0010729,              0.0010729
                    182,                0.76022,                0.62047,                0.83183,                0.80394,                0.60482,                0.65023,                0.34529,                 1.4958,                0.88691,                 1.0084,              0.0010696,              0.0010696,              0.0010696
                    183,                0.79042,                0.60659,                0.91773,                0.80394,                0.60482,                0.65023,                0.34529,                 1.4958,                0.88691,                 1.0084,              0.0010663,              0.0010663,              0.0010663
                    184,                0.71396,                0.60619,                0.85107,                0.64714,                0.62424,                 0.6355,                0.32207,                 1.5071,                0.91131,                 1.0131,               0.001063,               0.001063,               0.001063
                    185,                0.81653,                0.61231,                0.84216,                0.64714,                0.62424,                 0.6355,                0.32207,                 1.5071,                0.91131,                 1.0131,              0.0010597,              0.0010597,              0.0010597
                    186,                0.67829,                0.59457,                0.80117,                 0.8298,                0.62396,                0.64864,                0.30548,                 1.5279,                0.88651,                 1.0217,              0.0010564,              0.0010564,              0.0010564
                    187,                0.73525,                0.55077,                0.83635,                 0.8298,                0.62396,                0.64864,                0.30548,                 1.5279,                0.88651,                 1.0217,              0.0010531,              0.0010531,              0.0010531
                    188,                0.81249,                0.61421,                0.84066,                0.73202,                0.62712,                0.65235,                0.30773,                 1.5418,                0.87032,                  1.029,              0.0010498,              0.0010498,              0.0010498
                    189,                0.74935,                0.60371,                0.81009,                0.73202,                0.62712,                0.65235,                0.30773,                 1.5418,                0.87032,                  1.029,              0.0010465,              0.0010465,              0.0010465
                    190,                0.83199,                0.64233,                0.84801,                0.95238,                0.63101,                0.69826,                0.34333,                 1.5808,                0.85893,                  1.037,              0.0010432,              0.0010432,              0.0010432
                    191,                0.81074,                 0.5781,                0.85687,                0.95238,                0.63101,                0.69826,                0.34333,                 1.5808,                0.85893,                  1.037,              0.0010399,              0.0010399,              0.0010399
                    192,                0.77362,                0.56301,                0.83086,                0.95522,                0.63427,                0.70124,                0.35912,                 1.5612,                0.83884,                 1.0304,              0.0010366,              0.0010366,              0.0010366
                    193,                0.70508,                0.59019,                0.84142,                0.95522,                0.63427,                0.70124,                0.35912,                 1.5612,                0.83884,                 1.0304,              0.0010333,              0.0010333,              0.0010333
                    194,                0.68453,                0.54264,                0.81969,                      1,                0.61876,                  0.707,                0.35117,                 1.5264,                0.83047,                 1.0248,                0.00103,                0.00103,                0.00103
                    195,                0.78503,                0.57264,                0.80665,                      1,                0.61876,                  0.707,                0.35117,                 1.5264,                0.83047,                 1.0248,              0.0010267,              0.0010267,              0.0010267
                    196,                0.85963,                 0.5998,                0.85544,                 0.7317,                0.63024,                 0.6539,                0.33992,                 1.5286,                0.82787,                 1.0324,              0.0010234,              0.0010234,              0.0010234
                    197,                0.69378,                0.52277,                0.83423,                 0.7317,                0.63024,                 0.6539,                0.33992,                 1.5286,                0.82787,                 1.0324,              0.0010201,              0.0010201,              0.0010201
                    198,                  0.817,                0.60986,                0.85231,                0.74468,                0.62955,                0.65345,                0.32986,                 1.5518,                0.84531,                 1.0362,              0.0010168,              0.0010168,              0.0010168
                    199,                0.74517,                0.58122,                 0.8661,                0.74468,                0.62955,                0.65345,                0.32986,                 1.5518,                0.84531,                 1.0362,              0.0010135,              0.0010135,              0.0010135
                    200,                0.73445,                 0.5818,                 0.8185,                0.71165,                 0.6413,                0.59151,                0.30282,                  1.539,                0.83443,                 1.0305,              0.0010102,              0.0010102,              0.0010102
                    201,                0.90498,                0.83852,                0.85658,                0.71165,                 0.6413,                0.59151,                0.30282,                  1.539,                0.83443,                 1.0305,              0.0010069,              0.0010069,              0.0010069
                    202,                0.64366,                0.59825,                0.79523,                0.72716,                0.64936,                0.59216,                0.29369,                 1.5364,                0.81175,                 1.0348,              0.0010036,              0.0010036,              0.0010036
                    203,                0.73795,                   0.63,                0.78468,                0.72716,                0.64936,                0.59216,                0.29369,                 1.5364,                0.81175,                 1.0348,              0.0010003,              0.0010003,              0.0010003
                    204,                0.67803,                0.55225,                0.81502,                0.79173,                0.65059,                0.62681,                0.30647,                  1.531,                 0.7878,                 1.0431,             0.00099697,             0.00099697,             0.00099697
                    205,                0.73903,                 0.5392,                0.81138,                0.79173,                0.65059,                0.62681,                0.30647,                  1.531,                 0.7878,                 1.0431,             0.00099367,             0.00099367,             0.00099367
                    206,                0.64497,                0.50886,                0.82201,                0.66661,                0.65228,                0.59418,                0.29733,                  1.502,                0.77506,                 1.0291,             0.00099036,             0.00099036,             0.00099036
                    207,                0.63088,                0.54816,                0.84512,                0.66661,                0.65228,                0.59418,                0.29733,                  1.502,                0.77506,                 1.0291,             0.00098706,             0.00098706,             0.00098706
                    208,                0.72622,                0.57543,                0.82022,                0.62533,                 0.6697,                0.57505,                0.29329,                 1.4862,                0.78518,                 1.0339,             0.00098376,             0.00098376,             0.00098376
                    209,                0.84981,                0.64314,                0.85208,                0.62533,                 0.6697,                0.57505,                0.29329,                 1.4862,                0.78518,                 1.0339,             0.00098046,             0.00098046,             0.00098046
                    210,                0.74408,                0.56544,                0.81238,                0.69707,                 0.6705,                0.59332,                0.29598,                  1.523,                0.77237,                 1.0338,             0.00097716,             0.00097716,             0.00097716
                    211,                0.67996,                0.54052,                0.85353,                0.69707,                 0.6705,                0.59332,                0.29598,                  1.523,                0.77237,                 1.0338,             0.00097386,             0.00097386,             0.00097386
                    212,                0.80443,                 0.5507,                0.84606,                0.69201,                0.67335,                0.59211,                0.30046,                  1.531,                0.77511,                 1.0272,             0.00097056,             0.00097056,             0.00097056
                    213,                0.72226,                0.54179,                 0.8337,                0.69201,                0.67335,                0.59211,                0.30046,                  1.531,                0.77511,                 1.0272,             0.00096726,             0.00096726,             0.00096726
                    214,                0.77089,                 0.5395,                0.82816,                0.83221,                 0.7697,                0.74045,                0.32246,                 1.5175,                0.77855,                 1.0202,             0.00096396,             0.00096396,             0.00096396
                    215,                 0.6936,                0.57668,                0.86343,                0.83221,                 0.7697,                0.74045,                0.32246,                 1.5175,                0.77855,                 1.0202,             0.00096066,             0.00096066,             0.00096066
                    216,                0.70931,                0.55716,                0.83053,                0.80035,                 0.7697,                0.74006,                0.32433,                 1.5106,                0.77721,                 1.0131,             0.00095736,             0.00095736,             0.00095736
                    217,                0.83003,                0.56095,                0.82247,                0.80035,                 0.7697,                0.74006,                0.32433,                 1.5106,                0.77721,                 1.0131,             0.00095406,             0.00095406,             0.00095406
                    218,                0.76917,                0.55909,                 0.8213,                0.74813,                0.67165,                0.69098,                0.31867,                 1.4783,                0.79121,                 1.0091,             0.00095076,             0.00095076,             0.00095076
                    219,                0.68468,                0.54611,                0.83032,                0.74813,                0.67165,                0.69098,                0.31867,                 1.4783,                0.79121,                 1.0091,             0.00094746,             0.00094746,             0.00094746
                    220,                0.72704,                0.61223,                0.84105,                0.67613,                0.65455,                0.68193,                0.30951,                 1.4699,                0.80258,                 1.0123,             0.00094416,             0.00094416,             0.00094416
                    221,                0.75777,                0.59459,                0.86413,                0.67613,                0.65455,                0.68193,                0.30951,                 1.4699,                0.80258,                 1.0123,             0.00094085,             0.00094085,             0.00094085
