                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.71112,                0.58868,                0.92333,                0.84002,                0.76408,                0.81046,                0.47449,                 1.3857,                 1.1137,                 1.1575,              0.0011686,              0.0011686,              0.0011686
                    153,                0.68238,                0.55996,                0.88561,                0.84002,                0.76408,                0.81046,                0.47449,                 1.3857,                 1.1137,                 1.1575,              0.0011653,              0.0011653,              0.0011653
                    154,                0.68684,                0.53733,                0.88004,                0.88114,                0.73278,                0.81333,                0.47573,                 1.3707,                 1.1044,                  1.153,               0.001162,               0.001162,               0.001162
                    155,                0.72249,                0.54837,                 0.8393,                0.84277,                0.75067,                0.81319,                0.49369,                  1.344,                 1.0836,                 1.1657,              0.0011587,              0.0011587,              0.0011587
                    156,                0.74036,                0.59801,                0.89583,                0.85375,                0.75067,                0.80509,                0.49151,                 1.3629,                 1.0928,                 1.1822,              0.0011554,              0.0011554,              0.0011554
                    157,                0.71013,                0.54384,                0.87917,                0.85375,                0.75067,                0.80509,                0.49151,                 1.3629,                 1.0928,                 1.1822,              0.0011521,              0.0011521,              0.0011521
                    158,                0.67543,                0.58358,                0.86346,                0.79014,                0.79326,                0.81364,                0.47313,                 1.3819,                  1.094,                 1.1803,              0.0011488,              0.0011488,              0.0011488
                    159,                0.71063,                0.57141,                 0.8782,                0.89836,                0.72794,                0.81984,                0.47458,                 1.4218,                 1.0695,                 1.1877,              0.0011455,              0.0011455,              0.0011455
                    160,                0.65696,                0.51272,                0.86511,                0.89527,                0.73211,                0.81873,                0.45665,                 1.4119,                 1.0938,                 1.1535,              0.0011422,              0.0011422,              0.0011422
                    161,                0.75986,                0.54287,                0.85565,                0.89527,                0.73211,                0.81873,                0.45665,                 1.4119,                 1.0938,                 1.1535,              0.0011389,              0.0011389,              0.0011389
                    162,                0.65965,                 0.5064,                0.84142,                0.84541,                0.73295,                0.80398,                0.45556,                 1.3861,                 1.1048,                 1.1412,              0.0011356,              0.0011356,              0.0011356
                    163,                0.68746,                0.53188,                0.84297,                0.89235,                0.72794,                0.79924,                 0.4584,                 1.4034,                 1.1133,                  1.161,              0.0011323,              0.0011323,              0.0011323
                    164,                0.71785,                0.52259,                0.85506,                0.88371,                0.72794,                0.78644,                0.44875,                 1.3985,                 1.1384,                 1.1551,               0.001129,               0.001129,               0.001129
                    165,                0.73153,                0.58898,                0.89363,                0.88371,                0.72794,                0.78644,                0.44875,                 1.3985,                 1.1384,                 1.1551,              0.0011257,              0.0011257,              0.0011257
                    166,                0.66741,                0.51987,                0.85563,                0.82794,                0.72794,                0.77072,                0.43899,                  1.391,                 1.1755,                 1.1539,              0.0011224,              0.0011224,              0.0011224
                    167,                0.68174,                0.53876,                0.86668,                0.75783,                0.79747,                0.76089,                0.43354,                 1.3971,                  1.169,                 1.1606,              0.0011191,              0.0011191,              0.0011191
                    168,                0.69388,                0.54789,                 0.8657,                0.77202,                0.81976,                0.78837,                0.45309,                 1.3762,                 1.1218,                 1.1651,              0.0011158,              0.0011158,              0.0011158
                    169,                0.77893,                0.54553,                0.87878,                0.77202,                0.81976,                0.78837,                0.45309,                 1.3762,                 1.1218,                 1.1651,              0.0011125,              0.0011125,              0.0011125
                    170,                0.73589,                0.54993,                 0.8692,                0.73426,                0.81207,                0.74494,                0.43648,                 1.3786,                 1.1384,                 1.1711,              0.0011092,              0.0011092,              0.0011092
                    171,                0.71329,                0.55196,                0.88065,                0.70199,                0.79471,                0.74764,                0.44422,                 1.3787,                  1.181,                 1.1801,              0.0011059,              0.0011059,              0.0011059
                    172,                0.66092,                 0.5167,                0.87275,                0.75156,                0.79869,                0.79744,                0.45409,                 1.3766,                 1.1476,                 1.1966,              0.0011026,              0.0011026,              0.0011026
                    173,                0.72806,                0.51088,                0.84751,                0.75156,                0.79869,                0.79744,                0.45409,                 1.3766,                 1.1476,                 1.1966,              0.0010993,              0.0010993,              0.0010993
                    174,                0.68395,                0.52508,                0.88564,                0.75461,                0.80507,                  0.796,                0.46275,                 1.3682,                  1.099,                 1.2002,               0.001096,               0.001096,               0.001096
                    175,                0.66236,                0.50632,                 0.8697,                0.87014,                 0.7319,                0.82617,                0.48279,                 1.3617,                 1.0179,                 1.1992,              0.0010927,              0.0010927,              0.0010927
                    176,                0.65387,                0.50312,                0.85202,                0.81935,                0.80281,                0.82849,                 0.4909,                 1.3369,                0.96371,                 1.1967,              0.0010894,              0.0010894,              0.0010894
                    177,                0.62011,                 0.4904,                0.86101,                0.81935,                0.80281,                0.82849,                 0.4909,                 1.3369,                0.96371,                 1.1967,              0.0010861,              0.0010861,              0.0010861
                    178,                0.65804,                0.54254,                0.90775,                0.81063,                0.83222,                0.83567,                0.48746,                 1.3134,                0.96367,                 1.1892,              0.0010828,              0.0010828,              0.0010828
                    179,                0.59821,                0.48329,                0.85171,                 0.8653,                0.79883,                0.84194,                0.49308,                  1.313,                0.95068,                 1.1983,              0.0010795,              0.0010795,              0.0010795
                    180,                0.63945,                0.48027,                0.84863,                0.85725,                0.79678,                0.84367,                0.49372,                 1.3195,                0.93323,                 1.2114,              0.0010762,              0.0010762,              0.0010762
                    181,                0.63332,                0.51221,                0.86535,                0.85725,                0.79678,                0.84367,                0.49372,                 1.3195,                0.93323,                 1.2114,              0.0010729,              0.0010729,              0.0010729
                    182,                0.69033,                0.50712,                 0.8544,                 0.8772,                 0.8017,                0.83962,                0.51027,                 1.3236,                0.90888,                  1.172,              0.0010696,              0.0010696,              0.0010696
                    183,                0.67365,                0.48893,                0.89082,                0.87156,                0.80281,                 0.8407,                0.51208,                 1.3032,                0.87752,                  1.127,              0.0010663,              0.0010663,              0.0010663
                    184,                0.63633,                0.49376,                0.86481,                0.86868,                0.80281,                0.85259,                0.52076,                 1.3025,                0.86342,                 1.1166,               0.001063,               0.001063,               0.001063
                    185,                0.63708,                0.50365,                0.86039,                0.86868,                0.80281,                0.85259,                0.52076,                 1.3025,                0.86342,                 1.1166,              0.0010597,              0.0010597,              0.0010597
                    186,                0.63902,                0.50184,                0.87324,                0.87047,                0.79867,                0.86041,                0.51854,                 1.3209,                0.83169,                 1.1284,              0.0010564,              0.0010564,              0.0010564
                    187,                0.60999,                 0.5084,                 0.8644,                0.78295,                0.86243,                0.85832,                0.51593,                  1.328,                0.86514,                 1.1324,              0.0010531,              0.0010531,              0.0010531
                    188,                0.64078,                0.55687,                0.89877,                0.78391,                0.83892,                0.84249,                0.51932,                 1.3321,                 0.8812,                 1.1558,              0.0010498,              0.0010498,              0.0010498
                    189,                0.59832,                0.51544,                 0.8885,                0.78391,                0.83892,                0.84249,                0.51932,                 1.3321,                 0.8812,                 1.1558,              0.0010465,              0.0010465,              0.0010465
                    190,                0.66078,                0.51847,                0.85199,                0.82313,                0.84327,                0.84845,                0.52486,                 1.3412,                0.85993,                  1.166,              0.0010432,              0.0010432,              0.0010432
                    191,                0.67771,                0.57484,                0.86301,                0.78978,                0.84358,                0.84849,                0.51586,                 1.3299,                0.81049,                 1.1713,              0.0010399,              0.0010399,              0.0010399
                    192,                 0.6117,                 0.5233,                0.83567,                0.77133,                0.88904,                0.85989,                0.50555,                 1.3154,                0.79946,                 1.1564,              0.0010366,              0.0010366,              0.0010366
                    193,                0.64271,                0.52216,                0.87155,                0.77133,                0.88904,                0.85989,                0.50555,                 1.3154,                0.79946,                 1.1564,              0.0010333,              0.0010333,              0.0010333
                    194,                0.67258,                0.49579,                0.86443,                0.75024,                0.84826,                 0.8459,                0.50464,                 1.2946,                0.81864,                 1.1374,                0.00103,                0.00103,                0.00103
                    195,                0.63489,                0.50153,                0.86412,                0.83696,                0.78328,                0.82575,                0.50909,                 1.2871,                0.88263,                  1.128,              0.0010267,              0.0010267,              0.0010267
                    196,                0.62973,                0.52312,                0.87125,                 0.7788,                0.83464,                 0.8047,                  0.491,                 1.2987,                0.93886,                 1.1225,              0.0010234,              0.0010234,              0.0010234
                    197,                0.66257,                0.51099,                0.84122,                 0.7788,                0.83464,                 0.8047,                  0.491,                 1.2987,                0.93886,                 1.1225,              0.0010201,              0.0010201,              0.0010201
                    198,                0.67393,                0.52111,                0.85318,                0.79751,                 0.8292,                0.79289,                0.49664,                 1.3084,                0.94917,                 1.1146,              0.0010168,              0.0010168,              0.0010168
                    199,                 0.6491,                0.50414,                 0.8617,                0.78817,                 0.8369,                0.78498,                 0.4934,                 1.3242,                0.92921,                 1.1222,              0.0010135,              0.0010135,              0.0010135
                    200,                0.68483,                0.52215,                0.85731,                0.81445,                0.83226,                0.81072,                0.50138,                 1.3062,                0.92134,                 1.1261,              0.0010102,              0.0010102,              0.0010102
                    201,                0.68484,                0.49543,                0.87103,                0.81445,                0.83226,                0.81072,                0.50138,                 1.3062,                0.92134,                 1.1261,              0.0010069,              0.0010069,              0.0010069
                    202,                0.67381,                0.50269,                0.84721,                 0.8286,                0.85963,                0.83775,                0.50022,                 1.3203,                0.96284,                 1.1403,              0.0010036,              0.0010036,              0.0010036
                    203,                0.63643,                0.54183,                0.85393,                0.82773,                0.83021,                0.83102,                0.49521,                 1.3315,                0.96052,                 1.1525,              0.0010003,              0.0010003,              0.0010003
                    204,                0.61134,                0.51476,                 0.8682,                0.83012,                 0.8008,                0.81842,                0.47217,                 1.3428,                0.93592,                 1.1466,             0.00099697,             0.00099697,             0.00099697
                    205,                0.59709,                0.50903,                0.86713,                0.83012,                 0.8008,                0.81842,                0.47217,                 1.3428,                0.93592,                 1.1466,             0.00099367,             0.00099367,             0.00099367
                    206,                0.61199,                0.49736,                0.86852,                0.81478,                 0.7702,                0.79502,                0.46149,                 1.3424,                0.93448,                 1.1406,             0.00099036,             0.00099036,             0.00099036
                    207,                0.62702,                 0.4847,                0.86564,                0.78128,                0.77341,                0.77867,                0.45343,                 1.3523,                0.96662,                 1.1297,             0.00098706,             0.00098706,             0.00098706
                    208,                0.63535,                0.49749,                0.84448,                0.75507,                0.81885,                0.77531,                0.45418,                 1.3478,                0.99493,                 1.1241,             0.00098376,             0.00098376,             0.00098376
                    209,                0.60833,                0.50938,                0.83972,                0.75507,                0.81885,                0.77531,                0.45418,                 1.3478,                0.99493,                 1.1241,             0.00098046,             0.00098046,             0.00098046
                    210,                0.65588,                0.48102,                0.86091,                0.73943,                0.77747,                0.77457,                0.45173,                 1.3214,                0.97828,                 1.1034,             0.00097716,             0.00097716,             0.00097716
                    211,                0.63405,                0.47092,                0.85651,                 0.7979,                 0.6947,                0.79694,                0.46586,                 1.3106,                0.95737,                 1.1037,             0.00097386,             0.00097386,             0.00097386
                    212,                0.63444,                0.51202,                 0.8697,                0.88074,                0.66243,                0.80366,                0.48111,                 1.3187,                0.92569,                 1.1373,             0.00097056,             0.00097056,             0.00097056
                    213,                0.65631,                0.49696,                0.85832,                0.88074,                0.66243,                0.80366,                0.48111,                 1.3187,                0.92569,                 1.1373,             0.00096726,             0.00096726,             0.00096726
                    214,                0.63611,                0.48807,                0.86329,                0.83821,                0.70968,                0.79755,                0.49249,                 1.2968,                0.92128,                 1.1181,             0.00096396,             0.00096396,             0.00096396
                    215,                0.62904,                0.47712,                0.85895,                0.81737,                0.78944,                0.80772,                0.49278,                 1.3108,                0.91648,                 1.1057,             0.00096066,             0.00096066,             0.00096066
                    216,                0.66474,                0.49121,                 0.8919,                0.83044,                0.77789,                0.79212,                0.47306,                 1.3088,                0.89378,                 1.0922,             0.00095736,             0.00095736,             0.00095736
                    217,                 0.5879,                0.47855,                0.88514,                0.83044,                0.77789,                0.79212,                0.47306,                 1.3088,                0.89378,                 1.0922,             0.00095406,             0.00095406,             0.00095406
                    218,                0.69207,                0.52961,                0.87544,                0.82062,                0.78604,                0.82532,                0.48728,                 1.3535,                0.89788,                 1.1408,             0.00095076,             0.00095076,             0.00095076
                    219,                0.62916,                0.48401,                0.84008,                 0.7816,                0.83907,                0.81507,                0.48492,                 1.3694,                0.86902,                 1.1813,             0.00094746,             0.00094746,             0.00094746
                    220,                0.59355,                0.45722,                 0.8476,                0.78563,                0.81072,                0.80697,                0.47104,                 1.3667,                0.86101,                 1.1872,             0.00094416,             0.00094416,             0.00094416
                    221,                0.60475,                0.47215,                0.84943,                0.78563,                0.81072,                0.80697,                0.47104,                 1.3667,                0.86101,                 1.1872,             0.00094085,             0.00094085,             0.00094085
                    222,                0.62675,                0.50655,                0.85915,                0.74897,                0.82553,                0.78953,                0.47612,                 1.3631,                0.87058,                 1.2058,             0.00093755,             0.00093755,             0.00093755
                    223,                0.57713,                 0.4701,                0.84303,                0.76469,                0.81097,                0.79006,                0.47775,                 1.3669,                0.86926,                 1.2103,             0.00093425,             0.00093425,             0.00093425
                    224,                0.56697,                0.44451,                0.85211,                0.73894,                0.88904,                0.82838,                0.49937,                 1.3658,                0.86057,                 1.2033,             0.00093095,             0.00093095,             0.00093095
                    225,                0.62574,                0.48368,                0.86019,                0.73894,                0.88904,                0.82838,                0.49937,                 1.3658,                0.86057,                 1.2033,             0.00092765,             0.00092765,             0.00092765
                    226,                0.60872,                0.45216,                0.84577,                0.75185,                0.87079,                0.82756,                0.49605,                 1.3499,                0.87239,                 1.2034,             0.00092435,             0.00092435,             0.00092435
                    227,                0.51506,                0.45303,                0.84565,                0.79751,                0.79359,                0.82186,                0.49899,                 1.3317,                0.85781,                 1.2081,             0.00092105,             0.00092105,             0.00092105
                    228,                0.58299,                0.47686,                 0.8497,                0.78634,                0.79447,                0.81213,                0.47977,                 1.3324,                0.85581,                 1.2084,             0.00091775,             0.00091775,             0.00091775
                    229,                0.57215,                0.46704,                0.84804,                0.78634,                0.79447,                0.81213,                0.47977,                 1.3324,                0.85581,                 1.2084,             0.00091445,             0.00091445,             0.00091445
                    230,                0.57164,                0.43804,                0.84433,                0.75484,                0.86631,                0.80135,                0.47522,                 1.3206,                0.86609,                 1.2056,             0.00091115,             0.00091115,             0.00091115
                    231,                0.63757,                0.45917,                0.84436,                0.74933,                0.87767,                0.80211,                0.47101,                 1.3234,                 0.9102,                 1.1868,             0.00090785,             0.00090785,             0.00090785
                    232,                0.58381,                0.45051,                0.85307,                0.73813,                0.86269,                0.79225,                 0.4703,                 1.3436,                0.98301,                  1.192,             0.00090455,             0.00090455,             0.00090455
                    233,                0.59106,                0.47271,                0.84527,                0.73813,                0.86269,                0.79225,                 0.4703,                 1.3436,                0.98301,                  1.192,             0.00090125,             0.00090125,             0.00090125
                    234,                 0.5971,                 0.4599,                0.83308,                0.74307,                0.80749,                0.77645,                0.47317,                 1.3504,                 1.0087,                  1.187,             0.00089795,             0.00089795,             0.00089795
                    235,                0.54941,                0.45727,                0.81349,                0.86515,                0.72356,                0.77869,                0.47204,                 1.3448,                 1.0098,                 1.1872,             0.00089465,             0.00089465,             0.00089465
                    236,                0.56131,                0.44188,                0.84887,                0.85934,                0.72904,                0.77683,                0.48049,                 1.3268,                  1.018,                  1.181,             0.00089134,             0.00089134,             0.00089134
                    237,                0.56123,                0.46185,                0.83748,                0.85934,                0.72904,                0.77683,                0.48049,                 1.3268,                  1.018,                  1.181,             0.00088804,             0.00088804,             0.00088804
                    238,                0.54697,                0.44305,                0.84253,                0.85258,                0.78476,                0.79087,                0.48148,                 1.3171,                 1.0029,                 1.1723,             0.00088474,             0.00088474,             0.00088474
                    239,                0.59517,                 0.4561,                0.87062,                0.90548,                0.74815,                0.79516,                 0.4758,                 1.3236,                 1.0024,                 1.1725,             0.00088144,             0.00088144,             0.00088144
                    240,                0.57344,                0.44781,                  0.827,                0.90205,                0.75067,                0.80597,                 0.4896,                 1.3174,                0.97784,                 1.1641,             0.00087814,             0.00087814,             0.00087814
                    241,                0.55951,                0.43059,                0.87061,                0.90205,                0.75067,                0.80597,                 0.4896,                 1.3174,                0.97784,                 1.1641,             0.00087484,             0.00087484,             0.00087484
                    242,                0.58065,                0.46312,                0.86466,                0.88192,                0.75067,                0.80641,                0.49814,                 1.3044,                  0.923,                 1.1572,             0.00087154,             0.00087154,             0.00087154
                    243,                0.59015,                0.50586,                0.88428,                0.86003,                0.75201,                0.81512,                0.51336,                 1.2952,                0.87242,                 1.1489,             0.00086824,             0.00086824,             0.00086824
                    244,                0.56971,                0.45872,                0.87553,                0.87374,                0.76919,                0.81703,                0.50607,                 1.3019,                0.84298,                 1.1463,             0.00086494,             0.00086494,             0.00086494
                    245,                0.58297,                0.47162,                0.88523,                0.87374,                0.76919,                0.81703,                0.50607,                 1.3019,                0.84298,                 1.1463,             0.00086164,             0.00086164,             0.00086164
                    246,                0.55072,                 0.4144,                 0.8429,                0.83627,                0.81208,                0.84867,                0.52348,                 1.2772,                0.83007,                 1.1306,             0.00085834,             0.00085834,             0.00085834
                    247,                 0.5276,                0.44663,                0.83577,                0.90109,                0.78083,                0.84082,                0.52498,                 1.2659,                0.85286,                 1.1252,             0.00085504,             0.00085504,             0.00085504
                    248,                0.58592,                0.46071,                 0.8584,                0.88903,                0.78476,                0.85016,                0.54066,                 1.2732,                0.85131,                 1.1209,             0.00085174,             0.00085174,             0.00085174
                    249,                0.57375,                0.44489,                0.84639,                0.88903,                0.78476,                0.85016,                0.54066,                 1.2732,                0.85131,                 1.1209,             0.00084844,             0.00084844,             0.00084844
                    250,                0.60201,                0.45774,                0.83706,                 0.8194,                0.84366,                0.84216,                0.54285,                 1.2821,                0.84946,                 1.1236,             0.00084514,             0.00084514,             0.00084514
                    251,                  0.585,                0.45151,                  0.848,                0.82001,                0.83814,                0.84627,                 0.5406,                 1.2898,                0.85137,                 1.1177,             0.00084184,             0.00084184,             0.00084184
                    252,                0.61877,                0.46368,                0.83737,                0.81322,                0.84133,                0.84309,                 0.5283,                 1.3003,                0.84867,                 1.1138,             0.00083853,             0.00083853,             0.00083853
                    253,                0.55193,                0.42841,                0.84813,                0.81322,                0.84133,                0.84309,                 0.5283,                 1.3003,                0.84867,                 1.1138,             0.00083523,             0.00083523,             0.00083523
                    254,                0.58864,                  0.434,                  0.839,                0.79755,                0.83164,                0.83969,                0.52087,                 1.3042,                0.87833,                 1.1101,             0.00083193,             0.00083193,             0.00083193
                    255,                0.59885,                0.46399,                0.83635,                0.79184,                0.81885,                0.84033,                0.51163,                 1.3005,                0.90082,                 1.1035,             0.00082863,             0.00082863,             0.00082863
                    256,                0.55936,                0.42124,                0.83797,                0.82948,                0.82858,                0.85748,                0.51686,                 1.3042,                 0.8991,                 1.0992,             0.00082533,             0.00082533,             0.00082533
                    257,                0.53919,                0.43275,                0.84701,                0.82948,                0.82858,                0.85748,                0.51686,                 1.3042,                 0.8991,                 1.0992,             0.00082203,             0.00082203,             0.00082203
                    258,                 0.5699,                0.44033,                0.84932,                0.83125,                0.83021,                0.85454,                0.51576,                  1.316,                0.87746,                  1.103,             0.00081873,             0.00081873,             0.00081873
                    259,                0.54428,                 0.4369,                0.83684,                0.83667,                0.85184,                0.84182,                0.51871,                 1.3172,                0.85711,                 1.1046,             0.00081543,             0.00081543,             0.00081543
                    260,                0.55775,                0.40898,                 0.8106,                0.81378,                0.83189,                0.82395,                0.51431,                  1.308,                 0.8909,                 1.1163,             0.00081213,             0.00081213,             0.00081213
                    261,                0.57562,                0.47452,                0.87305,                0.81378,                0.83189,                0.82395,                0.51431,                  1.308,                 0.8909,                 1.1163,             0.00080883,             0.00080883,             0.00080883
                    262,                0.58245,                0.43737,                0.85771,                0.83152,                0.79843,                0.80274,                0.49751,                 1.3151,                0.92909,                 1.1263,             0.00080553,             0.00080553,             0.00080553
                    263,                0.60443,                0.42498,                0.84153,                0.82726,                0.79644,                0.80657,                0.49467,                 1.3023,                0.92526,                 1.1144,             0.00080223,             0.00080223,             0.00080223
                    264,                 0.5601,                0.45423,                0.84435,                0.82816,                0.79382,                0.80771,                0.49021,                 1.2812,                0.89927,                 1.0952,             0.00079893,             0.00079893,             0.00079893
                    265,                0.54772,                0.42167,                0.81813,                0.82816,                0.79382,                0.80771,                0.49021,                 1.2812,                0.89927,                 1.0952,             0.00079563,             0.00079563,             0.00079563
                    266,                 0.5937,                0.42176,                0.84287,                0.75502,                 0.8323,                0.81291,                0.49399,                 1.2752,                0.91318,                 1.0993,             0.00079233,             0.00079233,             0.00079233
                    267,                0.57815,                0.43938,                0.84921,                0.87607,                0.72348,                0.83859,                0.50909,                 1.2667,                 0.9273,                 1.0981,             0.00078902,             0.00078902,             0.00078902
                    268,                0.52806,                0.41549,                0.83223,                0.82733,                0.77001,                0.83785,                0.51884,                 1.2564,                0.89888,                 1.0814,             0.00078572,             0.00078572,             0.00078572
                    269,                0.56689,                0.41509,                0.82224,                0.82733,                0.77001,                0.83785,                0.51884,                 1.2564,                0.89888,                 1.0814,             0.00078242,             0.00078242,             0.00078242
                    270,                0.56875,                0.43458,                0.85515,                0.81589,                0.77337,                0.82962,                0.51314,                 1.2561,                0.91267,                 1.0787,             0.00077912,             0.00077912,             0.00077912
                    271,                0.53569,                0.41273,                0.83722,                0.80136,                0.78828,                0.82556,                0.52839,                 1.2486,                0.89974,                 1.0791,             0.00077582,             0.00077582,             0.00077582
                    272,                0.52163,                0.40063,                0.81874,                0.79004,                0.78744,                0.82132,                0.52396,                 1.2643,                 0.8943,                 1.0823,             0.00077252,             0.00077252,             0.00077252
                    273,                0.51954,                0.42473,                0.85172,                0.79004,                0.78744,                0.82132,                0.52396,                 1.2643,                 0.8943,                 1.0823,             0.00076922,             0.00076922,             0.00076922
                    274,                0.51997,                0.42093,                0.83209,                0.79673,                0.78352,                0.82913,                0.52448,                 1.2613,                0.89843,                 1.0862,             0.00076592,             0.00076592,             0.00076592
                    275,                0.55403,                0.41622,                0.85056,                0.74555,                0.83458,                 0.8376,                0.51776,                 1.2686,                0.94057,                 1.0977,             0.00076262,             0.00076262,             0.00076262
                    276,                0.54752,                 0.4157,                0.83726,                0.79272,                0.77497,                0.83618,                0.52597,                 1.2604,                0.94677,                 1.0973,             0.00075932,             0.00075932,             0.00075932
                    277,                 0.5676,                 0.4123,                0.85017,                0.79272,                0.77497,                0.83618,                0.52597,                 1.2604,                0.94677,                 1.0973,             0.00075602,             0.00075602,             0.00075602
                    278,                0.58238,                0.43532,                0.82795,                0.80735,                0.78549,                0.80262,                0.49463,                  1.266,                0.95545,                 1.1071,             0.00075272,             0.00075272,             0.00075272
                    279,                0.56217,                0.42911,                0.83693,                0.80228,                0.80845,                 0.8057,                 0.4929,                 1.2646,                0.97434,                 1.1099,             0.00074942,             0.00074942,             0.00074942
                    280,                0.55254,                0.41949,                 0.8385,                0.81193,                0.81417,                 0.8191,                0.50112,                  1.267,                0.99077,                 1.1196,             0.00074612,             0.00074612,             0.00074612
                    281,                 0.5521,                0.43204,                0.83498,                0.81193,                0.81417,                 0.8191,                0.50112,                  1.267,                0.99077,                 1.1196,             0.00074282,             0.00074282,             0.00074282
                    282,                 0.5407,                0.41837,                0.83715,                0.79257,                0.79281,                0.82674,                0.50191,                 1.2863,                0.96938,                 1.1293,             0.00073951,             0.00073951,             0.00073951
                    283,                 0.5833,                0.42595,                0.86897,                0.80309,                0.79144,                0.84213,                0.50282,                  1.292,                0.95058,                 1.1216,             0.00073621,             0.00073621,             0.00073621
                    284,                0.52997,                0.40366,                0.85951,                0.79724,                 0.7905,                0.83787,                 0.5017,                 1.2891,                0.91891,                  1.109,             0.00073291,             0.00073291,             0.00073291
                    285,                0.50939,                0.39499,                0.82282,                0.79724,                 0.7905,                0.83787,                 0.5017,                 1.2891,                0.91891,                  1.109,             0.00072961,             0.00072961,             0.00072961
                    286,                0.57444,                0.42012,                0.84931,                0.80282,                0.79235,                0.84572,                0.50541,                 1.2888,                0.91664,                 1.1043,             0.00072631,             0.00072631,             0.00072631
                    287,                0.51616,                0.41004,                0.81955,                0.80778,                0.78747,                0.84877,                0.49853,                 1.2793,                0.92464,                 1.0973,             0.00072301,             0.00072301,             0.00072301
                    288,                 0.4831,                0.40084,                0.82525,                0.86358,                0.75047,                0.83481,                0.49708,                 1.2753,                0.91704,                 1.0979,             0.00071971,             0.00071971,             0.00071971
                    289,                0.50092,                0.39127,                0.82508,                0.86358,                0.75047,                0.83481,                0.49708,                 1.2753,                0.91704,                 1.0979,             0.00071641,             0.00071641,             0.00071641
                    290,                0.51737,                0.42445,                0.87397,                0.86165,                0.74996,                0.82917,                0.50071,                 1.2662,                0.94353,                  1.101,             0.00071311,             0.00071311,             0.00071311
                    291,                0.50784,                0.39958,                0.83502,                 0.8675,                0.75512,                0.83692,                0.51522,                 1.2754,                0.97917,                 1.1094,             0.00070981,             0.00070981,             0.00070981
                    292,                0.58653,                0.41953,                0.83508,                0.84255,                0.74511,                0.83196,                0.50718,                 1.2938,                0.99081,                 1.1089,             0.00070651,             0.00070651,             0.00070651
                    293,                0.48485,                0.38313,                0.81772,                0.84255,                0.74511,                0.83196,                0.50718,                 1.2938,                0.99081,                 1.1089,             0.00070321,             0.00070321,             0.00070321
                    294,                0.50053,                0.39862,                0.84116,                0.77645,                0.81952,                0.84209,                0.50208,                 1.3163,                 1.0177,                 1.1079,             0.00069991,             0.00069991,             0.00069991
                    295,                   0.47,                0.38641,                0.83585,                0.78347,                0.81777,                0.85207,                0.50028,                 1.3211,                 1.0229,                  1.105,             0.00069661,             0.00069661,             0.00069661
                    296,                0.54648,                0.40337,                0.84217,                0.81214,                0.81417,                0.84769,                0.50816,                 1.3208,                 1.0415,                 1.1096,             0.00069331,             0.00069331,             0.00069331
                    297,                 0.5064,                0.38692,                 0.8526,                0.81214,                0.81417,                0.84769,                0.50816,                 1.3208,                 1.0415,                 1.1096,                0.00069,                0.00069,                0.00069
                    298,                0.46659,                0.37855,                 0.8311,                0.81201,                0.82553,                0.84746,                0.51813,                  1.313,                 1.0107,                 1.1084,              0.0006867,              0.0006867,              0.0006867
                    299,                0.56306,                0.41809,                0.84816,                0.82115,                 0.8369,                 0.8384,                0.50866,                 1.3134,                 0.9876,                 1.1127,              0.0006834,              0.0006834,              0.0006834
                    300,                 0.5082,                0.39414,                0.84652,                0.81051,                0.81546,                0.84121,                0.51196,                 1.3103,                0.96818,                 1.1117,              0.0006801,              0.0006801,              0.0006801
                    301,                0.51747,                0.37711,                0.84097,                0.81051,                0.81546,                0.84121,                0.51196,                 1.3103,                0.96818,                 1.1117,              0.0006768,              0.0006768,              0.0006768
                    302,                0.54075,                0.40697,                0.84106,                   0.85,                0.80595,                0.84675,                0.51452,                  1.297,                0.91988,                 1.1047,              0.0006735,              0.0006735,              0.0006735
                    303,                0.51509,                0.40292,                0.84653,                0.85502,                0.82935,                0.85002,                0.51913,                 1.2844,                0.92048,                 1.0945,              0.0006702,              0.0006702,              0.0006702
                    304,                0.53851,                0.40598,                0.84208,                0.83683,                0.83461,                0.84733,                0.52231,                 1.2873,                0.90226,                  1.089,              0.0006669,              0.0006669,              0.0006669
                    305,                0.55788,                0.41036,                 0.8322,                0.83683,                0.83461,                0.84733,                0.52231,                 1.2873,                0.90226,                  1.089,              0.0006636,              0.0006636,              0.0006636
                    306,                0.57596,                0.43612,                0.87768,                0.85016,                0.83523,                0.85039,                0.53352,                 1.2772,                0.89847,                 1.0867,              0.0006603,              0.0006603,              0.0006603
                    307,                0.54004,                0.39377,                0.82933,                0.87016,                 0.8369,                0.85259,                0.53068,                 1.2663,                  0.905,                 1.0899,               0.000657,               0.000657,               0.000657
                    308,                0.52615,                0.39039,                0.80647,                0.86593,                0.84429,                0.84798,                0.53139,                 1.2689,                0.92145,                 1.0939,              0.0006537,              0.0006537,              0.0006537
                    309,                0.55926,                0.39677,                0.84413,                0.86593,                0.84429,                0.84798,                0.53139,                 1.2689,                0.92145,                 1.0939,              0.0006504,              0.0006504,              0.0006504
